ExonID	GeneID	geneSymbol	chr	strand	X1stExonStart_0base	X1stExonEnd	X2ndExonStart_0base	X2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	IncFormLen	SkipFormLen	AStype	TargetExon
SE_303260	ENSG00000131473	ACLY	chr17	-	40052872	40052902	NA	NA	40049285	40049427	40054001	40054092	IncFormLen	SkipFormLen	SE	-chr17:40052872-40052902
SE_303386	ENSG00000257103	LSM14A	chr19	+	34706028	34706205	NA	NA	34699100	34699956	34706500	34706566	IncFormLen	SkipFormLen	SE	+chr19:34706028-34706205
SE_303412	ENSG00000257103	LSM14A	chr19	+	34717312	34717369	NA	NA	34712254	34712643	34718269	34718522	IncFormLen	SkipFormLen	SE	+chr19:34717312-34717369
SE_303462	ENSG00000089351	GRAMD1A	chr19	+	35504159	35504272	NA	NA	35502377	35502458	35504444	35504595	IncFormLen	SkipFormLen	SE	+chr19:35504159-35504272
SE_303536	ENSG00000105699	LSR	chr19	+	35752827	35752884	NA	NA	35749847	35749967	35753448	35753595	IncFormLen	SkipFormLen	SE	+chr19:35752827-35752884
SE_303537	ENSG00000105699	LSR	chr19	+	35752827	35752884	NA	NA	35749847	35749967	35757261	35757330	IncFormLen	SkipFormLen	SE	+chr19:35752827-35752884
SE_303540	ENSG00000105699	LSR	chr19	+	35753448	35753595	NA	NA	35749847	35749967	35757261	35757435	IncFormLen	SkipFormLen	SE	+chr19:35753448-35753595
SE_303624	ENSG00000161249	DMKN	chr19	-	35988548	35988583	NA	NA	35988121	35988440	35989617	35989665	IncFormLen	SkipFormLen	SE	-chr19:35988548-35988583
SE_303634	ENSG00000161249	DMKN	chr19	-	35991279	35991321	NA	NA	35990830	35990931	35991434	35991482	IncFormLen	SkipFormLen	SE	-chr19:35991279-35991321
SE_303672	ENSG00000161249	DMKN	chr19	-	35997027	35997087	NA	NA	35996840	35996888	36000812	36000863	IncFormLen	SkipFormLen	SE	-chr19:35997027-35997087
SE_303673	ENSG00000161249	DMKN	chr19	-	35997027	35997087	NA	NA	35996840	35996888	36001085	36001154	IncFormLen	SkipFormLen	SE	-chr19:35997027-35997087
SE_303688	ENSG00000161249	DMKN	chr19	-	35998359	35998413	NA	NA	35996840	35996888	36000812	36000863	IncFormLen	SkipFormLen	SE	-chr19:35998359-35998413
SE_303689	ENSG00000161249	DMKN	chr19	-	35998359	35998413	NA	NA	35996840	35996888	36001085	36001113	IncFormLen	SkipFormLen	SE	-chr19:35998359-35998413
SE_303703	ENSG00000161249	DMKN	chr19	-	35999106	35999142	NA	NA	35996840	35996888	36000812	36000863	IncFormLen	SkipFormLen	SE	-chr19:35999106-35999142
SE_303704	ENSG00000161249	DMKN	chr19	-	35999106	35999142	NA	NA	35996840	35996888	36001085	36001113	IncFormLen	SkipFormLen	SE	-chr19:35999106-35999142
SE_303716	ENSG00000161249	DMKN	chr19	-	36000812	36000863	NA	NA	35996619	35996667	36001085	36001113	IncFormLen	SkipFormLen	SE	-chr19:36000812-36000863
SE_303717	ENSG00000161249	DMKN	chr19	-	36000812	36000863	NA	NA	35996840	35996888	36001085	36001113	IncFormLen	SkipFormLen	SE	-chr19:36000812-36000863
SE_303719	ENSG00000161249	DMKN	chr19	-	36000812	36000863	NA	NA	35997027	35997087	36001085	36001113	IncFormLen	SkipFormLen	SE	-chr19:36000812-36000863
SE_303722	ENSG00000161249	DMKN	chr19	-	36000812	36000863	NA	NA	35999106	35999142	36001085	36001113	IncFormLen	SkipFormLen	SE	-chr19:36000812-36000863
SE_303791	ENSG00000267120	AD000671.6	chr19	-	36235526	36235639	NA	NA	36235223	36235322	36236025	36236113	IncFormLen	SkipFormLen	SE	-chr19:36235526-36235639
SE_303796	ENSG00000161265	U2AF1L4	chr19	-	36234055	36234106	NA	NA	36233427	36233704	36234709	36234805	IncFormLen	SkipFormLen	SE	-chr19:36234055-36234106
SE_303798	ENSG00000161265	U2AF1L4	chr19	-	36234055	36234246	NA	NA	36233431	36233704	36234709	36234805	IncFormLen	SkipFormLen	SE	-chr19:36234055-36234246
SE_303799	ENSG00000161265	U2AF1L4	chr19	-	36234196	36234246	NA	NA	36233427	36233704	36234709	36234805	IncFormLen	SkipFormLen	SE	-chr19:36234196-36234246
SE_303809	ENSG00000161265	U2AF1L4	chr19	-	36235526	36235593	NA	NA	36235223	36235322	36236025	36236058	IncFormLen	SkipFormLen	SE	-chr19:36235526-36235593
SE_303895	ENSG00000162910	MRPL55	chr1	-	228295677	228295838	NA	NA	228295368	228295570	228295935	228296019	IncFormLen	SkipFormLen	SE	-chr1:228295677-228295838
SE_303910	ENSG00000162910	MRPL55	chr1	-	228296137	228296175	NA	NA	228295935	228296019	228296655	228296722	IncFormLen	SkipFormLen	SE	-chr1:228296137-228296175
SE_303911	ENSG00000162910	MRPL55	chr1	-	228296137	228296175	NA	NA	228295935	228296019	228296849	228297007	IncFormLen	SkipFormLen	SE	-chr1:228296137-228296175
SE_303912	ENSG00000162910	MRPL55	chr1	-	228296137	228296175	NA	NA	228295935	228296019	228296961	228297000	IncFormLen	SkipFormLen	SE	-chr1:228296137-228296175
SE_303917	ENSG00000162910	MRPL55	chr1	-	228296137	228296209	NA	NA	228295935	228296019	228296655	228296717	IncFormLen	SkipFormLen	SE	-chr1:228296137-228296209
SE_303926	ENSG00000162910	MRPL55	chr1	-	228296137	228296722	NA	NA	228295814	228296019	228296849	228296979	IncFormLen	SkipFormLen	SE	-chr1:228296137-228296722
SE_303927	ENSG00000162910	MRPL55	chr1	-	228296137	228296722	NA	NA	228295814	228296019	228296961	228296991	IncFormLen	SkipFormLen	SE	-chr1:228296137-228296722
SE_303929	ENSG00000162910	MRPL55	chr1	-	228296137	228296722	NA	NA	228295947	228296022	228296961	228296991	IncFormLen	SkipFormLen	SE	-chr1:228296137-228296722
SE_303930	ENSG00000162910	MRPL55	chr1	-	228296141	228296209	NA	NA	228295935	228296019	228296849	228296981	IncFormLen	SkipFormLen	SE	-chr1:228296141-228296209
SE_303940	ENSG00000162910	MRPL55	chr1	-	228296655	228296722	NA	NA	228295935	228296019	228296849	228297000	IncFormLen	SkipFormLen	SE	-chr1:228296655-228296722
SE_303941	ENSG00000162910	MRPL55	chr1	-	228296655	228296722	NA	NA	228295935	228296019	228296961	228296996	IncFormLen	SkipFormLen	SE	-chr1:228296655-228296722
SE_303942	ENSG00000162910	MRPL55	chr1	-	228296655	228296722	NA	NA	228296137	228296175	228296849	228297000	IncFormLen	SkipFormLen	SE	-chr1:228296655-228296722
SE_304065	ENSG00000167635	ZNF146	chr19	+	36709023	36709097	NA	NA	36705997	36706057	36719649	36719721	IncFormLen	SkipFormLen	SE	+chr19:36709023-36709097
SE_304067	ENSG00000167635	ZNF146	chr19	+	36709023	36709097	NA	NA	36706034	36706098	36719649	36719721	IncFormLen	SkipFormLen	SE	+chr19:36709023-36709097
SE_304081	ENSG00000254004	ZNF260	chr19	-	37016056	37016275	NA	NA	37001596	37006601	37019120	37019170	IncFormLen	SkipFormLen	SE	-chr19:37016056-37016275
SE_304154	ENSG00000196967	ZNF585A	chr19	-	37656496	37656598	NA	NA	37647130	37647257	37660740	37660956	IncFormLen	SkipFormLen	SE	-chr19:37656496-37656598
SE_304174	ENSG00000181666	HKR1	chr19	+	37813086	37813134	NA	NA	37808801	37809088	37814434	37814472	IncFormLen	SkipFormLen	SE	+chr19:37813086-37813134
SE_304204	ENSG00000181666	HKR1	chr19	+	37826070	37826159	NA	NA	37825557	37825684	37838091	37838218	IncFormLen	SkipFormLen	SE	+chr19:37826070-37826159
SE_304238	ENSG00000181666	HKR1	chr19	+	37838091	37838218	NA	NA	37815109	37815167	37838678	37838712	IncFormLen	SkipFormLen	SE	+chr19:37838091-37838218
SE_304243	ENSG00000181666	HKR1	chr19	+	37838133	37838218	NA	NA	37815109	37815167	37838678	37838774	IncFormLen	SkipFormLen	SE	+chr19:37838133-37838218
SE_304260	ENSG00000181666	HKR1	chr19	+	37848863	37848941	NA	NA	37838464	37838774	37853010	37855347	IncFormLen	SkipFormLen	SE	+chr19:37848863-37848941
SE_304269	ENSG00000181666	HKR1	chr19	+	37850327	37850448	NA	NA	37838678	37838774	37853010	37853048	IncFormLen	SkipFormLen	SE	+chr19:37850327-37850448
SE_304475	ENSG00000130816	DNMT1	chr19	-	10290862	10290910	NA	NA	10287967	10288043	10291025	10291057	IncFormLen	SkipFormLen	SE	-chr19:10290862-10290910
SE_304486	ENSG00000130816	DNMT1	chr19	-	10305495	10305730	NA	NA	10292716	10292753	10329427	10329545	IncFormLen	SkipFormLen	SE	-chr19:10305495-10305730
SE_304502	ENSG00000167645	YIF1B	chr19	-	38797553	38797630	NA	NA	38795753	38796147	38798067	38798161	IncFormLen	SkipFormLen	SE	-chr19:38797553-38797630
SE_304703	ENSG00000090924	PLEKHG2	chr19	+	39911588	39911636	NA	NA	39911390	39911492	39911714	39911753	IncFormLen	SkipFormLen	SE	+chr19:39911588-39911636
SE_304888	ENSG00000120451	SNX19	chr11	-	130750516	130750701	NA	NA	130749518	130749606	130773149	130773279	IncFormLen	SkipFormLen	SE	-chr11:130750516-130750701
SE_304955	ENSG00000105341	ATP5SL	chr19	-	41939176	41939339	NA	NA	41937223	41938313	41939441	41939578	IncFormLen	SkipFormLen	SE	-chr19:41939176-41939339
SE_304958	ENSG00000105341	ATP5SL	chr19	-	41942296	41942377	NA	NA	41939344	41939578	41944122	41944319	IncFormLen	SkipFormLen	SE	-chr19:41942296-41942377
SE_305040	ENSG00000076928	ARHGEF1	chr19	+	42401463	42401475	NA	NA	42400449	42400555	42402094	42402262	IncFormLen	SkipFormLen	SE	+chr19:42401463-42401475
SE_305041	ENSG00000076928	ARHGEF1	chr19	+	42401463	42401475	NA	NA	42400449	42400555	42402590	42402736	IncFormLen	SkipFormLen	SE	+chr19:42401463-42401475
SE_305042	ENSG00000076928	ARHGEF1	chr19	+	42402094	42402262	NA	NA	42400449	42400555	42402590	42402736	IncFormLen	SkipFormLen	SE	+chr19:42402094-42402262
SE_305043	ENSG00000076928	ARHGEF1	chr19	+	42402094	42402262	NA	NA	42401463	42401475	42402590	42402736	IncFormLen	SkipFormLen	SE	+chr19:42402094-42402262
SE_305111	ENSG00000079435	LIPE	chr19	-	42910312	42910540	NA	NA	42909536	42909713	42911325	42911620	IncFormLen	SkipFormLen	SE	-chr19:42910312-42910540
SE_305132	ENSG00000105755	ETHE1	chr19	-	44030352	44030501	NA	NA	44015588	44015718	44030666	44030811	IncFormLen	SkipFormLen	SE	-chr19:44030352-44030501
SE_305188	ENSG00000102879	CORO1A	chr16	+	30195546	30195664	NA	NA	30195145	30195282	30196529	30196728	IncFormLen	SkipFormLen	SE	+chr16:30195546-30195664
SE_305254	ENSG00000167637	ZNF283	chr19	+	44331927	44332092	NA	NA	44331525	44331596	44332353	44332433	IncFormLen	SkipFormLen	SE	+chr19:44331927-44332092
SE_305326	ENSG00000131115	ZNF227	chr19	+	44721943	44722005	NA	NA	44717221	44717397	44732598	44732725	IncFormLen	SkipFormLen	SE	+chr19:44721943-44722005
SE_305340	ENSG00000131115	ZNF227	chr19	+	44733885	44733969	NA	NA	44732598	44732725	44738854	44738988	IncFormLen	SkipFormLen	SE	+chr19:44733885-44733969
SE_305360	ENSG00000116455	WDR77	chr1	-	111984120	111984226	NA	NA	111983919	111984011	111984646	111984715	IncFormLen	SkipFormLen	SE	-chr1:111984120-111984226
SE_305478	ENSG00000104856	RELB	chr19	+	45513071	45513080	NA	NA	45506206	45506254	45515193	45515487	IncFormLen	SkipFormLen	SE	+chr19:45513071-45513080
SE_305502	ENSG00000142252	GEMIN7	chr19	+	45583164	45583287	NA	NA	45582515	45582537	45593364	45593795	IncFormLen	SkipFormLen	SE	+chr19:45583164-45583287
SE_305503	ENSG00000142252	GEMIN7	chr19	+	45583164	45583287	NA	NA	45582519	45582635	45593364	45593795	IncFormLen	SkipFormLen	SE	+chr19:45583164-45583287
SE_305504	ENSG00000104866	PPP1R37	chr19	+	45641771	45641869	NA	NA	45596217	45596785	45643493	45643539	IncFormLen	SkipFormLen	SE	+chr19:45641771-45641869
SE_305604	ENSG00000125746	EML2	chr19	-	46119742	46119816	NA	NA	46119116	46119147	46120022	46120111	IncFormLen	SkipFormLen	SE	-chr19:46119742-46119816
SE_305659	ENSG00000267757	C19orf83	chr19	+	46145136	46145330	NA	NA	46144948	46145024	46145482	46146098	IncFormLen	SkipFormLen	SE	+chr19:46145136-46145330
SE_305664	ENSG00000125743	SNRPD2	chr19	-	46192490	46192605	NA	NA	46191644	46191824	46193829	46193925	IncFormLen	SkipFormLen	SE	-chr19:46192490-46192605
SE_305779	ENSG00000130749	ZC3H4	chr19	-	47572348	47572600	NA	NA	47567443	47571126	47575034	47575378	IncFormLen	SkipFormLen	SE	-chr19:47572348-47572600
SE_305787	ENSG00000130749	ZC3H4	chr19	-	47614151	47614213	NA	NA	47597645	47597865	47615404	47615504	IncFormLen	SkipFormLen	SE	-chr19:47614151-47614213
SE_305791	ENSG00000105327	BBC3	chr19	-	47729820	47730011	NA	NA	47724080	47725175	47734185	47734451	IncFormLen	SkipFormLen	SE	-chr19:47729820-47730011
SE_305795	ENSG00000105327	BBC3	chr19	-	47731414	47731703	NA	NA	47729820	47730011	47734185	47734451	IncFormLen	SkipFormLen	SE	-chr19:47731414-47731703
SE_305796	ENSG00000105327	BBC3	chr19	-	47731414	47731703	NA	NA	47729820	47730011	47735771	47736023	IncFormLen	SkipFormLen	SE	-chr19:47731414-47731703
SE_305860	ENSG00000134815	DHX34	chr19	+	47880171	47880246	NA	NA	47879699	47879817	47880356	47880463	IncFormLen	SkipFormLen	SE	+chr19:47880171-47880246
SE_305990	ENSG00000105483	CARD8	chr19	-	48722127	48722269	NA	NA	48718596	48718641	48724986	48725112	IncFormLen	SkipFormLen	SE	-chr19:48722127-48722269
SE_305991	ENSG00000105483	CARD8	chr19	-	48722127	48722269	NA	NA	48718596	48718641	48733694	48733755	IncFormLen	SkipFormLen	SE	-chr19:48722127-48722269
SE_305995	ENSG00000105483	CARD8	chr19	-	48724986	48725112	NA	NA	48718394	48718641	48733694	48733904	IncFormLen	SkipFormLen	SE	-chr19:48724986-48725112
SE_306002	ENSG00000105483	CARD8	chr19	-	48726975	48727125	NA	NA	48724986	48725112	48733694	48733755	IncFormLen	SkipFormLen	SE	-chr19:48726975-48727125
SE_306008	ENSG00000105483	CARD8	chr19	-	48733694	48733954	NA	NA	48724986	48725112	48734916	48735067	IncFormLen	SkipFormLen	SE	-chr19:48733694-48733954
SE_306014	ENSG00000105483	CARD8	chr19	-	48733694	48733957	NA	NA	48724986	48725112	48734916	48735067	IncFormLen	SkipFormLen	SE	-chr19:48733694-48733957
SE_306018	ENSG00000105483	CARD8	chr19	-	48734033	48734263	NA	NA	48724986	48725112	48734916	48735067	IncFormLen	SkipFormLen	SE	-chr19:48734033-48734263
SE_306024	ENSG00000105483	CARD8	chr19	-	48735709	48735750	NA	NA	48734916	48735067	48737659	48737800	IncFormLen	SkipFormLen	SE	-chr19:48735709-48735750
SE_306025	ENSG00000105483	CARD8	chr19	-	48735709	48736046	NA	NA	48734916	48735067	48737659	48737800	IncFormLen	SkipFormLen	SE	-chr19:48735709-48736046
SE_306031	ENSG00000105483	CARD8	chr19	-	48741639	48741783	NA	NA	48737077	48737800	48744218	48744320	IncFormLen	SkipFormLen	SE	-chr19:48741639-48741783
SE_306033	ENSG00000105483	CARD8	chr19	-	48741639	48741789	NA	NA	48735709	48737800	48744218	48744320	IncFormLen	SkipFormLen	SE	-chr19:48741639-48741789
SE_306044	ENSG00000105483	CARD8	chr19	-	48745796	48745901	NA	NA	48744218	48744320	48752779	48752890	IncFormLen	SkipFormLen	SE	-chr19:48745796-48745901
SE_306045	ENSG00000105483	CARD8	chr19	-	48745796	48745901	NA	NA	48744218	48744320	48753007	48753104	IncFormLen	SkipFormLen	SE	-chr19:48745796-48745901
SE_306052	ENSG00000105483	CARD8	chr19	-	48752779	48752890	NA	NA	48744218	48744320	48753007	48753067	IncFormLen	SkipFormLen	SE	-chr19:48752779-48752890
SE_306153	ENSG00000087076	HSD17B14	chr19	-	49316712	49316809	NA	NA	49316273	49316605	49316919	49316987	IncFormLen	SkipFormLen	SE	-chr19:49316712-49316809
SE_306160	ENSG00000087076	HSD17B14	chr19	-	49334924	49335016	NA	NA	49318293	49318398	49335922	49335989	IncFormLen	SkipFormLen	SE	-chr19:49334924-49335016
SE_306257	ENSG00000157625	TAB3	chrX	-	30861082	30861166	NA	NA	30852167	30852269	30864667	30864761	IncFormLen	SkipFormLen	SE	-chrX:30861082-30861166
SE_306325	ENSG00000090554	FLT3LG	chr19	+	49982165	49982304	NA	NA	49979679	49979823	49989271	49989408	IncFormLen	SkipFormLen	SE	+chr19:49982165-49982304
SE_306326	ENSG00000090554	FLT3LG	chr19	+	49982219	49982304	NA	NA	49979679	49979823	49983554	49983733	IncFormLen	SkipFormLen	SE	+chr19:49982219-49982304
SE_306332	ENSG00000090554	FLT3LG	chr19	+	49983808	49983877	NA	NA	49979679	49979823	49989271	49989286	IncFormLen	SkipFormLen	SE	+chr19:49983808-49983877
SE_306373	ENSG00000126457	PRMT1	chr19	+	50183128	50183182	NA	NA	50180528	50180573	50183743	50183845	IncFormLen	SkipFormLen	SE	+chr19:50183128-50183182
SE_306420	ENSG00000153093	ACOXL	chr2	+	111666365	111666482	NA	NA	111598947	111598982	111691065	111691219	IncFormLen	SkipFormLen	SE	+chr2:111666365-111666482
SE_306445	ENSG00000153093	ACOXL	chr2	+	111789203	111789291	NA	NA	111753469	111753581	111806794	111806865	IncFormLen	SkipFormLen	SE	+chr2:111789203-111789291
SE_306485	ENSG00000010361	FUZ	chr19	-	50311371	50311416	NA	NA	50310141	50310631	50311670	50311748	IncFormLen	SkipFormLen	SE	-chr19:50311371-50311416
SE_306509	ENSG00000010361	FUZ	chr19	-	50315894	50315993	NA	NA	50315507	50315592	50316252	50316432	IncFormLen	SkipFormLen	SE	-chr19:50315894-50315993
SE_306617	ENSG00000142528	ZNF473	chr19	+	50534148	50534348	NA	NA	50529149	50529379	50542417	50542544	IncFormLen	SkipFormLen	SE	+chr19:50534148-50534348
SE_306618	ENSG00000142528	ZNF473	chr19	+	50534270	50534348	NA	NA	50529062	50529379	50542417	50542544	IncFormLen	SkipFormLen	SE	+chr19:50534270-50534348
SE_306663	ENSG00000100099	HPS4	chr22	-	26853824	26853933	NA	NA	26847445	26849370	26859882	26859981	IncFormLen	SkipFormLen	SE	-chr22:26853824-26853933
SE_306666	ENSG00000100099	HPS4	chr22	-	26854410	26854543	NA	NA	26847445	26849370	26859882	26859981	IncFormLen	SkipFormLen	SE	-chr22:26854410-26854543
SE_306675	ENSG00000100099	HPS4	chr22	-	26862016	26862070	NA	NA	26861420	26861517	26862191	26862228	IncFormLen	SkipFormLen	SE	-chr22:26862016-26862070
SE_306690	ENSG00000100099	HPS4	chr22	-	26867178	26867254	NA	NA	26866684	26866779	26868267	26868384	IncFormLen	SkipFormLen	SE	-chr22:26867178-26867254
SE_306691	ENSG00000100099	HPS4	chr22	-	26867178	26867354	NA	NA	26866684	26866779	26868267	26868384	IncFormLen	SkipFormLen	SE	-chr22:26867178-26867354
SE_306707	ENSG00000100099	HPS4	chr22	-	26878711	26878839	NA	NA	26877800	26878206	26879639	26879802	IncFormLen	SkipFormLen	SE	-chr22:26878711-26878839
SE_306747	ENSG00000062822	POLD1	chr19	+	50890916	50891061	NA	NA	50887629	50887647	50902107	50902310	IncFormLen	SkipFormLen	SE	+chr19:50890916-50891061
SE_306749	ENSG00000062822	POLD1	chr19	+	50897231	50897320	NA	NA	50887629	50887647	50902107	50902310	IncFormLen	SkipFormLen	SE	+chr19:50897231-50897320
SE_306753	ENSG00000062822	POLD1	chr19	+	50898281	50898407	NA	NA	50887598	50887647	50902107	50902310	IncFormLen	SkipFormLen	SE	+chr19:50898281-50898407
SE_306910	ENSG00000155744	FAM126B	chr2	-	201852087	201852255	NA	NA	201843215	201846594	201852984	201853144	IncFormLen	SkipFormLen	SE	-chr2:201852087-201852255
SE_307012	ENSG00000198464	ZNF480	chr19	+	52817405	52817532	NA	NA	52803646	52803737	52819086	52819215	IncFormLen	SkipFormLen	SE	+chr19:52817405-52817532
SE_307029	ENSG00000189190	ZNF600	chr19	-	53284569	53284717	NA	NA	53284080	53284308	53289847	53289977	IncFormLen	SkipFormLen	SE	-chr19:53284569-53284717
SE_307131	ENSG00000112365	ZBTB24	chr6	-	109797965	109798133	NA	NA	109797377	109797461	109802277	109803257	IncFormLen	SkipFormLen	SE	-chr6:109797965-109798133
SE_307176	ENSG00000187456	RDM1	chr17	-	34249580	34249679	NA	NA	34247190	34247276	34251607	34251776	IncFormLen	SkipFormLen	SE	-chr17:34249580-34249679
SE_307182	ENSG00000187456	RDM1	chr17	-	34251607	34251776	NA	NA	34249158	34249679	34252518	34252641	IncFormLen	SkipFormLen	SE	-chr17:34251607-34251776
SE_307194	ENSG00000198556	ZNF789	chr7	+	99075896	99075979	NA	NA	99074025	99074103	99077283	99077410	IncFormLen	SkipFormLen	SE	+chr7:99075896-99075979
SE_307364	ENSG00000167595	C19orf55	chr19	+	36255967	36256077	NA	NA	36255754	36255837	36257668	36258967	IncFormLen	SkipFormLen	SE	+chr19:36255967-36256077
SE_307370	ENSG00000138592	USP8	chr15	+	50716792	50716851	NA	NA	50716644	50716711	50731205	50731374	IncFormLen	SkipFormLen	SE	+chr15:50716792-50716851
SE_307372	ENSG00000138592	USP8	chr15	+	50724534	50724696	NA	NA	50716576	50716711	50731205	50731374	IncFormLen	SkipFormLen	SE	+chr15:50724534-50724696
SE_307375	ENSG00000138592	USP8	chr15	+	50724534	50724696	NA	NA	50716578	50716851	50731205	50731374	IncFormLen	SkipFormLen	SE	+chr15:50724534-50724696
SE_307443	ENSG00000138592	USP8	chr15	+	50776471	50776558	NA	NA	50773677	50774262	50781997	50782078	IncFormLen	SkipFormLen	SE	+chr15:50776471-50776558
SE_307482	ENSG00000170906	NDUFA3	chr19	+	54609659	54609753	NA	NA	54609240	54609318	54610070	54610268	IncFormLen	SkipFormLen	SE	+chr19:54609659-54609753
SE_307484	ENSG00000170906	NDUFA3	chr19	+	54609659	54609753	NA	NA	54609240	54609318	54611746	54612033	IncFormLen	SkipFormLen	SE	+chr19:54609659-54609753
SE_307521	ENSG00000125505	MBOAT7	chr19	-	54691042	54691169	NA	NA	54687403	54687563	54692070	54692132	IncFormLen	SkipFormLen	SE	-chr19:54691042-54691169
SE_307532	ENSG00000170889	RPS9	chr19	+	54710143	54710592	NA	NA	54705354	54705477	54711265	54711512	IncFormLen	SkipFormLen	SE	+chr19:54710143-54710592
SE_307533	ENSG00000170889	RPS9	chr19	+	54710420	54710592	NA	NA	54705354	54705477	54711265	54711390	IncFormLen	SkipFormLen	SE	+chr19:54710420-54710592
SE_307563	ENSG00000185019	UBOX5	chr20	-	3095950	3096112	NA	NA	3088218	3090960	3102029	3103230	IncFormLen	SkipFormLen	SE	-chr20:3095950-3096112
SE_307637	ENSG00000167615	LENG8	chr19	+	54964724	54964835	NA	NA	54963829	54963931	54965608	54965861	IncFormLen	SkipFormLen	SE	+chr19:54964724-54964835
SE_307741	ENSG00000160439	RDH13	chr19	-	55559413	55559625	NA	NA	55558472	55558856	55559696	55559909	IncFormLen	SkipFormLen	SE	-chr19:55559413-55559625
SE_307835	ENSG00000082269	FAM135A	chr6	+	71195869	71195947	NA	NA	71191703	71191857	71200736	71200786	IncFormLen	SkipFormLen	SE	+chr6:71195869-71195947
SE_308069	ENSG00000251369	ZNF550	chr19	-	58055018	58055951	NA	NA	58053207	58054611	58057824	58059361	IncFormLen	SkipFormLen	SE	-chr19:58055018-58055951
SE_308091	ENSG00000121417	ZNF211	chr19	+	58151279	58151435	NA	NA	58145996	58146123	58152071	58153647	IncFormLen	SkipFormLen	SE	+chr19:58151279-58151435
SE_308104	ENSG00000205643	CDPF1	chr22	-	46644068	46644181	NA	NA	46643006	46643118	46646152	46646186	IncFormLen	SkipFormLen	SE	-chr22:46644068-46644181
SE_308115	ENSG00000083828	ZNF586	chr19	+	58287910	58288037	NA	NA	58281037	58281246	58290118	58291945	IncFormLen	SkipFormLen	SE	+chr19:58287910-58288037
SE_308118	ENSG00000268750	CTD-2583A14.10	chr19	+	58331861	58331917	NA	NA	58331086	58331313	58350390	58350517	IncFormLen	SkipFormLen	SE	+chr19:58331861-58331917
SE_308140	ENSG00000160712	IL6R	chr1	+	154408444	154408586	NA	NA	154407465	154407632	154420600	154420647	IncFormLen	SkipFormLen	SE	+chr1:154408444-154408586
SE_308154	ENSG00000160712	IL6R	chr1	+	154426963	154427057	NA	NA	154422386	154422456	154437609	154437790	IncFormLen	SkipFormLen	SE	+chr1:154426963-154427057
